qacc,sacc,qlen,length,pident,qstart,qend,sstart,send,evalue,bitscore,alignment_coverage
flaD_1~~~flaC~~~flaD_6~~~flaB_2~~~flaD_2~~~flaD_3~~~flaB_1,NZ_JACBSZ010000006,1260,1260,98.095,1,1260,335704,334445,0.0,2165.0,1.0
fldP,SPVP140285.contig00004,639,639,90.767,1,639,150041,149457,0.0,927.0,1.0
flhC,NZ_JAFLNR010000007,534,534,96.067,1,534,199330,199863,0.0,869.0,1.0
flhD,NZ_JAFLNR010000007,303,304,99.342,1,303,199034,199337,2.14e-151,536.0,1.0033003300330032
folP_2~~~folP_1,JADQEE010000005.1,816,816,100.0,1,816,267337,268152,0.0,1472.0,1.0
fosA_1~~~fosA~~~fosA_2,SRR16324073.contig00019,411,409,79.951,3,411,7814,8222,9.14e-101,369.0,0.9951338199513382
fucO~~~adhB_1~~~mdh_1~~~mdh_2~~~dhaT_1,VP10022.contig00001,1143,1144,76.311,1,1143,11839,10697,0.0,835.0,1.0008748906386702
gabD_1~~~gabD_2~~~gapN,NZ_JABCBN010000001,1401,1401,96.574,1,1401,421380,422779,0.0,2307.0,1.0
galE_2~~~galE_3~~~galE_1,SPVP170049.contig00007,1020,1015,89.951,6,1020,168326,169340,0.0,1371.0,0.9950980392156863
galK_2~~~galK_1,NZ_JAFLNR010000001,1164,1164,95.704,1,1164,415178,414015,0.0,1874.0,1.0
galM_2~~~galM_3~~~galM_1,VP10022.contig00001,1089,1089,97.521,1,1089,695340,696428,0.0,1843.0,1.0
galT_2~~~galT_1~~~galT_3,SRR18609788.contig00024,1053,1053,92.498,1,1053,23230,22178,0.0,1544.0,1.0
ganB_1~~~ganB,SRR18609788.contig00024,1248,1248,100.0,1,1248,11302,10055,0.0,2251.0,1.0
ganB_2~~~ganB_1,NZ_JAFLNR010000001,999,999,95.796,1,999,430262,431260,0.0,1613.0,1.0
gfcB,SRR17888663.contig00002,681,681,100.0,1,681,187375,186695,0.0,1229.0,1.0
ghrB,SPVP170162.contig00025,975,975,100.0,1,975,131,1105,0.0,1759.0,1.0
glcA~~~lutP_1,VP06050.contig00001,1590,1590,96.289,1,1590,488402,486813,0.0,2602.0,1.0
gldA~~~dhaD_1~~~dhaD~~~dhaD_2,SPVP170011.contig00003,1083,1083,99.538,1,1083,335836,334754,0.0,1931.0,1.0
glmM_1~~~glmM_2,SPVP140285.contig00003,1428,1404,98.647,1,1403,226772,228174,0.0,2440.0,0.9831932773109243
glmM_2,SRR18763195.contig00005,1419,1419,99.225,1,1419,312432,311014,0.0,2510.0,1.0
glnH~~~glnH_1,SRR11823746.contig00017,882,882,97.732,1,882,37490,36612,0.0,1499.0,1.0
gltC_1~~~gltC_2,SRR18763195.contig00001,891,891,100.0,1,891,999525,1000415,0.0,1608.0,1.0
gmd,SPVP150139.contig00005,1191,1191,99.916,1,1191,350444,349254,0.0,2144.0,1.0
gmd~~~gmd_1~~~gmd_2,SRR18763195.contig00005,1182,1103,77.607,1,1100,317248,316152,0.0,866.0,0.9331641285956007
gmm,NZ_KK020603,474,475,97.263,1,474,158841,159315,0.0,795.0,1.0021097046413503
gntR_3~~~gntR_2,VP06050.contig00027,1032,1032,100.0,1,1032,2070,1039,0.0,1862.0,1.0
gnu,NZ_KK020603,945,945,95.132,1,945,164368,165312,0.0,1498.0,1.0
golD~~~fabG_6,NZ_NNHO01000009,702,702,100.0,1,702,160904,161605,0.0,1267.0,1.0
gph_1~~~gph_2~~~gph_6~~~gph_5~~~yihX~~~gph_7,JACVHJ010000005.1,672,672,94.792,1,672,259898,260569,0.0,1055.0,1.0
gph_2~~~gph_1~~~gph_5~~~hxpA,JACVHI010000002.1,726,726,100.0,1,726,208525,209250,0.0,1310.0,1.0
gph_6~~~gph_5,SPVP150045.contig00003,714,695,99.568,20,714,557225,557919,0.0,1241.0,0.9733893557422969
gph_6~~~gph_5~~~gph_2~~~gph_1~~~gph_4~~~gph_3,NZ_JABCBN010000022,687,687,96.361,1,687,11317,12003,0.0,1127.0,1.0
group_10007,SRR11823751.contig00003,912,912,92.434,1,912,25027,24116,0.0,1334.0,1.0
group_10008,SPVP150139.contig00008,648,641,94.072,1,641,23183,23823,0.0,985.0,0.9891975308641975
group_10012,SPVP150169.contig00001,645,645,99.38,1,645,8723,8079,0.0,1146.0,1.0
group_10013,NZ_JABCFE010000001,6309,6309,99.873,1,6309,1003656,997348,0.0,11342.0,1.0
group_1002,SPVP170098.contig00001,1632,1632,99.755,1,1632,1157855,1156224,0.0,2926.0,1.0
group_10025,SRR18034811.contig00004,579,579,86.356,1,579,2612,2040,0.0,685.0,1.0
group_10034,SRR18762455.contig00002,510,510,99.804,1,510,370604,370095,0.0,916.0,1.0
group_10037,SPVP170146.contig00010,312,312,96.474,1,312,120191,119880,2.52e-144,514.0,1.0
group_10040,NZ_MUXG01000015,381,381,100.0,1,381,60583,60963,0.0,688.0,1.0
group_10043,SPVP170049.contig00024,714,714,99.86,1,714,1039,326,0.0,1284.0,1.0
group_10055,DADYHI010000002,570,570,98.596,1,570,410044,409475,0.0,993.0,1.0
group_10057,SPVP140107.contig00001,1491,1494,93.373,1,1491,720245,718755,0.0,2245.0,1.0020120724346075
group_10059,SPVP170146.contig00005,606,606,99.835,1,606,76474,77079,0.0,1089.0,1.0
group_1006,SRR11823746.contig00001,2151,2151,94.654,1,2151,153133,155283,0.0,3361.0,1.0
group_10062,SRR18609788.contig00018,1077,1086,94.936,1,1077,44797,45882,0.0,1715.0,1.0083565459610029
group_10063,SPVP150085.contig00007,267,267,100.0,1,267,1683,1949,3.6e-135,482.0,1.0
group_10064,SRR11823751.contig00023,1050,1052,88.498,1,1050,60170,59136,0.0,1338.0,1.0019047619047619
group_10072,NZ_JABCIE010000001,1584,1580,99.747,5,1584,406652,408231,0.0,2832.0,0.9974747474747475
group_10073,VP11139.contig00092,543,543,100.0,1,543,660,118,0.0,980.0,1.0
group_10074,SPVP170162.contig00003,687,687,98.108,1,687,366464,367150,0.0,1181.0,1.0
group_10075,SRR11823746.contig00001,549,549,97.45,1,549,200377,199829,0.0,928.0,1.0
group_10079,SPVP170162.contig00015,3573,3573,90.792,1,3573,9470,13042,0.0,4961.0,1.0
group_1008,SPVP150169.contig00016,873,848,74.882,13,860,50347,49500,1.1100000000000001e-160,570.0,0.9713631156930126
group_10081,ABDZFE010000002,108,108,99.074,1,108,458894,459001,1.0700000000000001e-47,191.0,1.0
group_10082,SRR13684777.contig00006,447,448,98.214,1,447,102064,101617,0.0,769.0,1.0022371364653244
group_10087,NZ_BAVK01000001,915,915,99.672,1,915,100532,101443,0.0,1636.0,1.0
group_10091,NZ_LFYN01000107,540,540,99.444,1,540,8054,7515,0.0,961.0,1.0
group_10092,NZ_KK020586,717,717,96.792,1,717,3311,4027,0.0,1190.0,1.0
group_10096,DADYHI010000047,540,540,89.63,1,540,736,1275,0.0,722.0,1.0
group_101,SPVP110054.contig00015,102,102,99.02,1,102,55903,56004,1.8e-44,180.0,1.0
group_1010,SPVP110054.contig00015,606,606,99.835,1,606,19298,18693,0.0,1089.0,1.0
group_10101,JACVHI010000023.1,534,534,99.625,1,534,34457,34990,0.0,955.0,1.0
group_10108,SPVP140259.contig00002,630,630,100.0,1,630,625998,625369,0.0,1137.0,1.0
group_1011,JACVHI010000018.1,483,483,99.379,1,483,64981,65463,0.0,858.0,1.0
group_10118,SRR18762455.contig00004,411,411,99.757,1,411,64063,63653,0.0,737.0,1.0
group_10119,VP11139.contig00001,576,575,99.478,1,575,104611,105185,0.0,1024.0,0.9982638888888888
group_10122,SRR4016801.contig00011,435,435,100.0,1,435,81928,81494,0.0,785.0,1.0
group_10125,SPVP140090.contig00001,876,876,100.0,1,876,632716,631841,0.0,1581.0,1.0
group_10126,VP11139.contig00012,522,522,96.169,1,522,124479,123958,0.0,852.0,1.0
group_1013,SPVP170049.contig00015,1146,1146,94.415,1,1146,29301,28156,0.0,1779.0,1.0
group_10130,SRR17888663.contig00025,675,675,99.704,1,675,59384,60058,0.0,1209.0,1.0
group_10131,SPVP170146.contig00010,912,761,97.24,1,761,175277,176037,0.0,1278.0,0.8344298245614035
group_10137,NZ_MUXG01000003,924,924,99.784,1,924,268484,267562,0.0,1654.0,1.0
group_10146,NZ_BAVK01000008,543,543,95.212,1,543,304634,304092,0.0,863.0,1.0
group_10147,NZ_BAVK01000003,1521,1512,99.802,10,1521,178675,180186,0.0,2714.0,0.9940828402366864
group_10148,NZ_LFYN01000107,489,489,95.092,1,489,7022,6534,0.0,774.0,1.0
group_1015,NZ_JAFLNR010000017,387,382,93.455,1,381,71204,71584,4.7200000000000005e-161,570.0,0.9870801033591732
group_10152,SRR18762455.contig00006,1128,1128,99.379,1,1128,229252,228125,0.0,2003.0,1.0
group_10167,SPVP170162.contig00011,513,484,77.066,1,474,71156,70677,9.5e-102,372.0,0.9434697855750487
group_10169,VP15198.contig00012,507,507,100.0,1,507,92790,92284,0.0,915.0,1.0
group_10170,NZ_MUXG01000012,528,528,100.0,1,528,76222,75695,0.0,953.0,1.0
group_10171,SPVP140212.contig00013,480,480,99.167,1,480,75491,75012,0.0,848.0,1.0
group_10187,NZ_JABCBH010000001,1710,1710,99.825,1,1710,1267398,1269107,0.0,3071.0,1.0
group_10189,NZ_MUXG01000019,165,165,95.758,1,165,12689,12853,2.88e-70,267.0,1.0
group_1019,SRR17888663.contig00016,1401,1401,98.43,1,1401,15279,16679,0.0,2428.0,1.0
group_10212,VP07003.contig00004,285,285,97.193,1,285,163116,162832,4.7e-134,479.0,1.0
group_10216,VP15198.contig00012,267,267,93.258,1,267,23434,23168,9.67e-111,401.0,1.0
group_1022,NZ_JABCIE010000001,519,519,99.807,1,519,644339,644857,0.0,932.0,1.0
group_10221,DADYHI010000030,460,460,99.13,1,460,10043,9585,0.0,809.0,1.0
group_10223,SRR19641559.contig00004,426,426,97.887,1,426,462063,462479,0.0,732.0,1.0
group_10225,VP07269.contig00005,525,536,97.948,1,525,44688,44153,0.0,923.0,1.020952380952381
group_10228,SPVP140285.contig00003,933,906,87.196,28,933,188430,189335,0.0,1112.0,0.9710610932475884
group_10230,SPVP170102.contig00003,441,432,87.037,9,440,620657,620226,1.66e-148,527.0,0.9795918367346939
group_10251,SPVP150139.contig00006,987,987,99.899,1,987,183874,182888,0.0,1776.0,1.0
group_10258,SRR18763195.contig00013,369,369,100.0,1,369,41777,41409,0.0,666.0,1.0
group_10260,AAXOXW010000046,825,715,99.86,111,825,4478,5192,0.0,1286.0,0.8666666666666667
group_10264,SPVP150085.contig00040,561,561,99.643,1,561,2607,2047,0.0,1003.0,1.0
group_10270,NZ_CP046785,477,477,99.581,1,477,2981595,2981119,0.0,852.0,1.0
group_10274,SPVP170102.contig00004,357,357,100.0,1,357,417810,417454,0.0,645.0,1.0
group_10279,SPVP110054.contig00008,1014,1014,100.0,1,1014,100497,99484,0.0,1829.0,1.0
group_10280,VP07003.contig00001,246,228,86.404,1,227,258202,257978,2.3699999999999997e-67,258.0,0.926829268292683
group_10286,VP10022.contig00003,1224,1224,97.141,1,1224,415051,416274,0.0,2050.0,1.0
group_10289,SRR17888663.contig00020,342,342,97.953,1,342,12050,12391,5.37e-166,586.0,1.0
group_10291,NZ_NNEL01000032,477,427,76.815,1,425,99449,99872,2.5199999999999998e-83,311.0,0.8951781970649895
group_10305,SRR13684777.contig00009,1119,1119,98.57,1,1119,5353,6471,0.0,1947.0,1.0
group_10306,SRR19641559.contig00017,870,870,97.701,1,870,17414,16545,0.0,1480.0,1.0
group_10307,JAJGNV010000001.1,3180,3180,99.119,1,3180,576666,579843,0.0,5602.0,1.0
group_10312,SPVP140285.contig00006,3885,3886,99.434,1,3885,401179,397309,0.0,6915.0,1.0002574002574003
group_10313,JACVHI010000008.1,417,417,99.52,1,417,84397,83981,0.0,744.0,1.0
group_10314,VP07003.contig00001,465,465,96.989,1,465,576375,576839,0.0,776.0,1.0
group_10327,SPVP110054.contig00015,121,121,99.174,1,121,76190,76071,1.33e-53,211.0,1.0
group_10330,SRR16324073.contig00011,2274,2274,100.0,1,2274,80950,83223,0.0,4102.0,1.0
group_10344,VP15198.contig00004,145,145,99.31,1,145,78205,78348,1.5500000000000001e-66,254.0,1.0
group_10347,NZ_JABCBH010000001,498,499,98.998,1,498,1101419,1101917,0.0,875.0,1.002008032128514
group_10351,SRR18762455.contig00013,291,291,99.656,1,291,37247,36957,1.57e-146,521.0,1.0
group_10352,SRR18762455.contig00002,633,633,98.262,1,633,348735,348103,0.0,1093.0,1.0
group_10356,SPVP170102.contig00003,444,444,100.0,1,444,623082,623525,0.0,801.0,1.0
group_10357,JAJGNV010000002.1,262,262,99.237,1,262,166762,166501,9.46e-130,464.0,1.0
group_10371,SPVP150139.contig00013,1233,1168,73.031,1,1164,128414,127251,0.0,667.0,0.9472830494728305
group_10380,NZ_BAVK01000001,467,455,99.78,1,455,101436,101890,0.0,817.0,0.974304068522484
group_10382,SPVP170146.contig00004,465,465,100.0,1,465,285788,285324,0.0,839.0,1.0
group_10390,AAXNRW010000001,1200,1200,99.583,1,1200,620621,621820,0.0,2142.0,1.0
group_10398,SRR18763195.contig00004,918,918,99.564,1,918,398387,399304,0.0,1638.0,1.0
group_10410,SRR16324073.contig00001,228,228,92.544,1,228,1081658,1081431,9.87e-91,335.0,1.0
group_10411,NZ_JABCCB010000019,432,433,98.152,1,432,2637,2205,0.0,742.0,1.0023148148148149
group_10419,SPVP110054.contig00015,435,435,100.0,1,435,29613,29179,0.0,785.0,1.0
group_10427,VP11139.contig00011,266,266,99.248,1,266,50801,51064,9.62e-130,464.0,1.0
group_10430,SRR18763195.contig00010,408,408,97.549,1,408,119533,119940,0.0,691.0,1.0
group_10440,SPVP140285.contig00006,240,240,100.0,1,240,394671,394432,1.45e-120,434.0,1.0
group_10442,SPVP150045.contig00002,309,309,100.0,1,309,484721,484413,6.68e-158,558.0,1.0
group_10444,VP07269.contig00005,558,551,82.396,1,550,31561,31018,1.87e-155,551.0,0.9874551971326165
group_10448,AAXOXW010000016,2097,2108,99.194,1,2097,4108,6215,0.0,3727.0,1.0052455889365761
group_10449,SRR4016801.contig00007,453,446,93.049,1,446,241584,241139,0.0,665.0,0.9845474613686535
group_10461,JACVHJ010000002.1,1215,1214,77.924,1,1214,137281,136068,0.0,982.0,0.9991769547325103
group_10462,VP10022.contig00002,486,484,91.942,1,484,16838,17321,0.0,698.0,0.9958847736625515
group_10463,SRR16324073.contig00006,264,264,100.0,1,264,316445,316182,1.51e-133,477.0,1.0
group_10472,SPVP140107.contig00002,297,297,98.653,1,297,689340,689044,5.61e-146,518.0,1.0
group_10474,NZ_JNSU02000009,1152,1152,94.705,1,1152,701645,700494,0.0,1803.0,1.0
group_10475,SPVP140259.contig00002,534,534,98.876,1,534,706610,707137,0.0,938.0,1.0
group_10478,SPVP170098.contig00008,732,733,99.591,1,732,84932,84200,0.0,1306.0,1.0013661202185793
group_10479,NZ_JNSU02000001,96,96,96.875,1,96,286059,286154,1.55e-38,160.0,1.0
group_10488,SPVP140212.contig00001,279,279,97.849,1,279,173499,173227,1.6e-133,478.0,1.0
group_10489,SRR11823751.contig00003,447,363,98.072,85,447,425805,425443,2.85e-177,624.0,0.8120805369127517
group_10493,SPVP170098.contig00005,3408,3108,99.517,1,3108,6041,9148,0.0,5538.0,0.9119718309859155
group_10494,ABDZFE010000005,255,255,90.588,1,255,163839,164093,4.17e-96,352.0,1.0
group_10498,NZ_KK020586,660,660,98.333,1,660,22441,23099,0.0,1138.0,1.0
group_10502,NZ_JAFLNR010000009,510,503,92.445,1,503,98874,98372,0.0,737.0,0.9862745098039216
group_1051,SPVP150169.contig00015,1098,1098,96.357,1,1098,109965,111062,0.0,1801.0,1.0
group_10513,SPVP170162.contig00001,235,235,99.149,1,235,623249,623482,4.63e-114,412.0,1.0
group_10514,VP10022.contig00001,630,630,93.016,1,630,66461,65832,0.0,939.0,1.0
group_10542,NZ_JABCIE010000004,678,678,99.853,1,678,87756,87079,0.0,1219.0,1.0
group_10547,DADYHI010000002,807,807,98.761,1,807,385558,384752,0.0,1411.0,1.0
group_10549,SPVP140260.contig00031,1038,1038,96.532,1,1038,8875,9907,0.0,1706.0,1.0
group_10558,VP07269.contig00014,273,273,98.901,1,273,96888,96616,4.4999999999999995e-134,480.0,1.0
group_10560,SRR13684777.contig00018,1344,1344,99.777,1,1344,96790,98132,0.0,2407.0,1.0
group_10562,SPVP170049.contig00001,1308,1308,100.0,1,1308,97448,98755,0.0,2360.0,1.0
group_10563,VP07269.contig00006,1128,1128,99.734,1,1128,159121,157994,0.0,2021.0,1.0
group_10567,VP15198.contig00003,831,831,95.668,1,831,335390,334560,0.0,1337.0,1.0
group_10574,VP07269.contig00001,339,339,100.0,1,339,438228,437890,3.83e-174,612.0,1.0
group_10581,NZ_CP046785,1230,1230,88.13,1,1230,1905309,1906532,0.0,1562.0,1.0
group_10590,SRR18763195.contig00002,252,252,99.603,1,252,344363,344614,2e-125,451.0,1.0
group_10591,SRR18763195.contig00002,630,628,96.178,1,628,343792,343165,0.0,1025.0,0.9968253968253968
group_10596,SPVP140090.contig00001,250,250,97.6,1,250,111003,111251,9.590000000000001e-117,421.0,1.0
group_10602,VP11139.contig00006,486,493,98.174,1,486,138333,138825,0.0,851.0,1.01440329218107
group_10603,SRR11823751.contig00002,939,939,97.444,1,939,432283,433221,0.0,1586.0,1.0
group_10605,JACVHJ010000021.1,756,756,88.228,1,756,827,72,0.0,963.0,1.0
group_10613,SPVP110054.contig00015,384,384,99.74,1,384,33155,32772,0.0,689.0,1.0
group_10620,SRR11823746.contig00001,441,441,99.093,1,441,24120,23680,0.0,778.0,1.0
group_10621,SPVP110054.contig00006,405,405,87.16,1,405,291348,291752,2.57e-139,497.0,1.0
group_10623,SRR16324073.contig00002,471,390,78.462,1,387,723530,723913,1.06e-81,306.0,0.8280254777070064
group_10624,JACVHI010000006.1,450,450,100.0,1,450,23689,23240,0.0,812.0,1.0
group_10627,NZ_BAVK01000008,1722,1722,100.0,1,1722,307298,309019,0.0,3106.0,1.0
group_10630,NZ_BAVK01000017,156,147,98.639,1,147,32680,32534,1.3899999999999999e-67,257.0,0.9423076923076923
group_10636,VP06050.contig00019,912,912,99.232,1,912,4085,3174,0.0,1614.0,1.0
group_10637,NZ_JAFLNR010000004,804,804,95.522,1,804,126704,127507,0.0,1288.0,1.0
group_1064,NZ_BAVK01000017,192,192,92.188,1,192,36179,35988,5.4599999999999994e-74,279.0,1.0
group_1065,NZ_JAFLNR010000017,1674,1673,95.218,1,1673,69470,71142,0.0,2657.0,0.9994026284348865
group_10654,NZ_NNHO01000001,351,351,87.464,1,351,76266,76616,6.32e-121,435.0,1.0
group_10659,SPVP140090.contig00005,1491,1491,97.921,1,1491,292592,294070,0.0,2556.0,1.0
group_1066,SPVP150169.contig00016,2019,1996,83.818,1,1993,41270,43253,0.0,2126.0,0.9886082218920258
group_10670,AAXNRW010000004,1752,1737,97.064,1,1737,39844,38108,0.0,2903.0,0.9914383561643836
group_10672,NZ_KK020625,567,567,100.0,1,567,175410,175976,0.0,1023.0,1.0
group_10674,SPVP140107.contig00001,1044,1044,99.713,1,1044,729808,730850,0.0,1866.0,1.0
group_10683,NZ_JABCCB010000003,789,789,100.0,1,789,81854,81066,0.0,1424.0,1.0
group_10688,SPVP150085.contig00038,822,679,99.853,1,679,3671,4349,0.0,1221.0,0.8260340632603407
group_10689,NZ_JNSU02000012,1326,1328,92.47,2,1326,4168,2844,0.0,1941.0,1.0015082956259427
group_10690,NZ_JNSU02000012,609,564,99.113,1,564,821,258,0.0,995.0,0.9261083743842364
group_10692,VP10022.contig00003,141,141,99.291,1,141,550218,550358,1.84e-65,251.0,1.0
group_10693,VP06050.contig00009,471,471,99.363,1,471,45437,45907,0.0,837.0,1.0
group_10695,VP07269.contig00007,240,240,97.917,1,240,103821,103582,1.66e-113,411.0,1.0
group_10698,VP11139.contig00011,399,399,96.742,1,399,58269,58667,0.0,662.0,1.0
group_10699,AAXOXW010000014,867,870,98.391,1,867,94820,95683,0.0,1501.0,1.0034602076124568
group_10704,ABDZFE010000002,285,285,95.439,1,285,151437,151153,5.36e-127,456.0,1.0
group_10716,NZ_NNHO01000017,1749,1749,100.0,1,1749,199237,200985,0.0,3155.0,1.0
group_1072,SPVP140107.contig00013,1122,1122,100.0,1,1122,60347,59226,0.0,2024.0,1.0
group_10725,VP07269.contig00025,762,762,94.882,1,762,20581,19820,0.0,1199.0,1.0
group_10731,AAXNRW010000005,219,220,99.545,1,219,71255,71474,4.88e-107,389.0,1.004566210045662
group_10740,SPVP140259.contig00002,566,566,99.823,1,566,295751,296315,0.0,1013.0,1.0
group_10741,SRR11350400.contig00012,687,687,99.563,1,687,2433,3119,0.0,1226.0,1.0
group_10742,SPVP170049.contig00005,1344,1344,99.628,1,1344,415789,414446,0.0,2402.0,1.0
group_10746,SRR17888663.contig00003,1044,1044,99.521,1,1044,206013,207056,0.0,1861.0,1.0
group_10749,VP06050.contig00018,234,234,94.444,1,234,54942,54709,2.1000000000000002e-99,364.0,1.0
group_1075,SPVP150085.contig00004,807,807,96.159,1,807,241063,240257,0.0,1316.0,1.0
group_10752,NZ_NNEL01000006,513,513,98.441,1,513,427628,427121,0.0,885.0,1.0
group_10753,VP07003.contig00001,237,237,98.312,1,237,254445,254681,1.63e-113,410.0,1.0
group_10758,VP07003.contig00003,726,726,100.0,1,726,181733,181008,0.0,1310.0,1.0
group_1076,SPVP150085.contig00023,1239,1239,99.839,1,1239,37327,36089,0.0,2226.0,1.0
group_10765,DADYHI010000030,300,300,97.667,1,300,12168,12467,2.94e-143,510.0,1.0
group_10773,NZ_LFYN01000106,378,378,97.354,1,378,15679,16056,0.0,637.0,1.0
group_10774,NZ_KK020600,789,789,97.338,1,789,1405,2193,0.0,1329.0,1.0
group_10777,SPVP170146.contig00015,462,462,100.0,1,462,70659,70198,0.0,834.0,1.0
group_10779,SRR16324073.contig00005,195,195,100.0,1,195,353999,354193,3.07e-96,352.0,1.0
group_10782,AAXOXW010000029,894,894,95.973,1,894,987,94,0.0,1451.0,1.0
group_10789,DADYHI010000002,792,762,97.9,31,792,184775,185536,0.0,1303.0,0.9621212121212122
group_10790,SPVP140212.contig00007,690,690,99.855,1,690,106452,105763,0.0,1241.0,1.0
group_10791,SRR13684777.contig00003,1950,1938,89.37,1,1938,2016,3953,0.0,2567.0,0.9938461538461538
group_10796,VP06050.contig00002,285,285,95.439,1,285,293879,294163,5.36e-127,456.0,1.0
group_10797,JADQEE010000003.1,141,141,99.291,1,141,236972,237112,1.84e-65,251.0,1.0
group_10800,SPVP110054.contig00015,600,600,99.667,1,600,41072,40473,0.0,1074.0,1.0
group_10802,NZ_MUXG01000015,789,789,99.873,1,789,44720,45507,0.0,1416.0,1.0
group_10812,SRR17888663.contig00003,3369,3369,90.917,1,3369,326056,329423,0.0,4693.0,1.0
group_10825,VP07269.contig00025,282,282,99.291,1,282,32129,32410,1.42e-140,500.0,1.0
group_10826,SRR18034811.contig00002,729,729,98.491,1,729,255091,255819,0.0,1266.0,1.0
group_10828,VP07269.contig00005,1794,1794,99.498,1,1794,65837,64044,0.0,3195.0,1.0
group_10830,VP10022.contig00001,138,138,99.275,1,138,667727,667863,9.28e-63,242.0,1.0
group_10838,SRR11823746.contig00003,114,114,98.246,1,114,189755,189868,7.78e-50,197.0,1.0
group_10839,VP06050.contig00002,346,344,98.837,3,346,86788,86445,2.03e-171,603.0,0.9942196531791907
group_10840,SPVP170102.contig00004,1044,1044,97.031,1,1044,310422,309379,0.0,1744.0,1.0
group_10846,SRR17888663.contig00003,624,624,87.5,1,624,436134,436757,0.0,774.0,1.0
group_1085,SRR11823751.contig00026,585,588,88.776,1,585,15392,15976,0.0,760.0,1.005128205128205
group_10852,SRR19641559.contig00004,381,381,100.0,1,381,476122,475742,0.0,688.0,1.0
group_10854,SRR18762455.contig00006,519,519,100.0,1,519,218544,218026,0.0,937.0,1.0
group_10858,NZ_JABCBH010000001,1713,1713,99.416,1,1713,146836,148548,0.0,3045.0,1.0
group_10862,SRR18609788.contig00009,2196,2196,100.0,1,2196,204628,202433,0.0,3961.0,1.0
group_10876,SPVP140259.contig00002,504,504,100.0,1,504,602504,603007,0.0,910.0,1.0
group_10882,VP15198.contig00006,153,153,92.81,1,153,49392,49533,5.419999999999999e-60,233.0,1.0
group_10886,NZ_NNHO01000007,1398,1398,100.0,1,1398,129654,131051,0.0,2522.0,1.0
group_10887,SPVP150045.contig00002,171,171,84.795,1,171,456814,456984,5.4399999999999995e-48,192.0,1.0
group_10890,SPVP150085.contig00021,252,252,97.619,1,252,11525,11274,6.52e-119,428.0,1.0
group_10894,SPVP170049.contig00002,201,165,98.788,37,201,641439,641275,3.18e-77,289.0,0.8208955223880597
group_10907,SRR18762455.contig00002,285,285,98.596,1,285,397032,396748,1.75e-139,497.0,1.0
group_10908,SPVP150169.contig00010,165,165,95.152,1,165,8608,8772,3.51e-69,262.0,1.0
group_10913,SPVP150085.contig00002,324,324,99.383,1,324,302980,302658,3.2e-162,572.0,1.0
group_10918,AAXNRW010000001,513,513,100.0,1,513,811106,810594,0.0,926.0,1.0
group_10921,SPVP140107.contig00001,957,958,99.896,1,957,743322,742365,0.0,1720.0,1.0010449320794148
group_10922,SRR18609788.contig00028,1707,1707,100.0,1,1707,13061,14767,0.0,3079.0,1.0
group_10923,SPVP110054.contig00004,1206,1206,99.751,1,1206,443416,442211,0.0,2162.0,1.0
group_10927,VP15198.contig00012,1584,1584,96.465,1,1584,117824,116241,0.0,2605.0,1.0
group_10929,SPVP170146.contig00001,101,95,100.0,7,101,382987,383081,2.6299999999999996e-42,172.0,0.9405940594059405
group_1095,SPVP170098.contig00033,363,363,100.0,1,363,3213,2851,0.0,655.0,1.0
group_10950,VP15198.contig00008,414,414,90.338,1,414,212171,211794,1.28e-168,595.0,1.0
group_10955,VP07269.contig00011,288,288,92.361,1,288,44069,43782,1.1200000000000001e-116,421.0,1.0
group_10961,NZ_JABCBN010000001,2127,2127,99.953,1,2127,1253528,1255653,0.0,3828.0,1.0
group_10963,SPVP170102.contig00004,243,230,90.435,1,230,427023,427252,2.85e-85,316.0,0.9465020576131687
group_10965,JAJGNV010000001.1,813,814,99.877,1,813,1252285,1251472,0.0,1461.0,1.001230012300123
group_10966,DADYHI010000032,423,402,89.055,1,393,8216,7815,1.31e-149,531.0,0.950354609929078
group_10975,SPVP140259.contig00005,4071,4071,97.789,1,4071,299062,294995,0.0,6935.0,1.0
group_10976,SPVP150045.contig00005,954,957,91.014,1,954,151480,150527,0.0,1331.0,1.0031446540880504
group_10979,NZ_NNEL01000006,1806,1806,100.0,1,1806,286234,288039,0.0,3258.0,1.0
group_10981,SRR18609788.contig00052,291,254,100.0,1,254,1243,1496,4.5e-128,459.0,0.872852233676976
group_10982,SPVP140260.contig00023,378,378,91.005,1,378,62574,62951,3.5400000000000004e-156,554.0,1.0
group_10994,SRR19641559.contig00001,1158,1151,87.576,1,1148,78532,77385,0.0,1419.0,0.9939550949913645
group_10997,SPVP140212.contig00001,384,382,90.838,1,382,547244,547625,1.18e-149,532.0,0.9947916666666666
group_10999,NZ_JAFLNR010000015,537,537,100.0,1,537,2556,3092,0.0,969.0,1.0
group_11004,VP06050.contig00009,993,993,89.023,1,993,18296,19288,0.0,1300.0,1.0
group_11007,SRR18763195.contig00001,432,433,99.769,1,432,446983,447415,0.0,774.0,1.0023148148148149
group_11008,SPVP140259.contig00007,4386,4101,99.659,1,4101,123208,127308,0.0,7333.0,0.9350205198358413
group_11009,SRR16324073.contig00013,294,294,99.66,1,294,62840,62548,4.55e-147,523.0,1.0
group_1101,SPVP110054.contig00015,366,366,99.18,1,366,14360,13995,0.0,647.0,1.0
